,acronym,atlas_id,color_hex_triplet,depth,failed,failed_facet,graph_id,graph_order,hemisphere_id,id,name,neuro_name_structure_id,neuro_name_structure_id_path,ontology_id,parent_structure_id,safe_name,sphinx_id,st_level,structure_id_path,structure_name_facet,weight
16,v_r2,,EE80FF,4,False,734881840,17,2634,3,126651830,"ventricles, rhombomere 2",,,12,126651786,ventricles rhombomere 2,12534,3,/15564/126651558/126651782/126651786/126651830/,798387919,8390
17,RSP,,A84D10,4,False,734881840,17,4,3,15568,rostral secondary prosencephalon,,,12,15567,rostral secondary prosencephalon,9904,3,/15564/15565/15566/15567/15568/,2675393843,8390
18,r8,,4FD9BF,4,False,734881840,17,2085,3,17416,rhombomere 8,,,12,17352,rhombomere 8,11985,3,/15564/15565/16808/17352/17416/,3965130212,8390
19,v_CSP,,ED985C,4,False,734881840,17,2577,3,126651602,"ventricles, caudal secondary prosencephalon",,,12,126651566,ventricles caudal secondary prosencephalon,12477,3,/15564/126651558/126651562/126651566/126651602/,1755889731,8390
20,v_p1,,FFE524,4,False,734881840,17,2600,3,126651694,"ventricles, prosomere 1",,,12,126651634,ventricles prosomere 1,12500,3,/15564/126651558/126651562/126651634/126651694/,3638524346,8390
21,v_r1,,EE5DFF,4,False,734881840,17,2629,3,126651810,"ventricles, rhombomere 1",,,12,126651786,ventricles rhombomere 1,12529,3,/15564/126651558/126651782/126651786/126651810/,3063889781,8390
22,r1,,EE5DFF,4,False,734881840,17,1431,3,16915,rhombomere 1,,,12,16809,rhombomere 1,11331,3,/15564/15565/16808/16809/16915/,2508959040,8390
23,p1,,FFE524,4,False,734881840,17,984,3,16509,prosomere 1,,,12,16308,prosomere 1,10884,3,/15564/15565/15566/16308/16509/,355136333,8390
24,is,,EA37FF,4,False,734881840,17,1310,3,16810,isthmus,,,12,16809,isthmus,11210,3,/15564/15565/16808/16809/16810/,662685058,8390
25,r7,,12D9B9,4,False,734881840,17,2001,3,17353,rhombomere 7,,,12,17352,rhombomere 7,11901,3,/15564/15565/16808/17352/17353/,2095581301,8390
26,v_r3,,9442FF,4,False,734881840,17,2640,3,126651854,"ventricles, rhombomere 3",,,12,126651850,ventricles rhombomere 3,12540,3,/15564/126651558/126651782/126651850/126651854/,1485921881,8390
27,v_is,,EA37FF,4,False,734881840,17,2624,3,126651790,"ventricles, isthmus",,,12,126651786,ventricles isthmus,12524,3,/15564/126651558/126651782/126651786/126651790/,2286406966,8390
28,v_r5,,37A7FF,4,False,734881840,17,2651,3,126651898,"ventricles, rhombomere 5",,,12,126651894,ventricles rhombomere 5,12551,3,/15564/126651558/126651782/126651894/126651898/,2985491308,8390
29,v_r8,,4FD9BF,4,False,734881840,17,2667,3,126651962,"ventricles, rhombomere 8",,,12,126651938,ventricles rhombomere 8,12567,3,/15564/126651558/126651782/126651938/126651962/,3477309393,8390
30,m1,,17B317,3,False,734881840,17,1133,3,16650,mesomere 1,,,12,16649,mesomere 1,11033,3,/15564/15565/16649/16650/,546187487,8390
31,r3,,9442FF,4,False,734881840,17,1656,3,17093,rhombomere 3,,,12,17092,rhombomere 3,11556,3,/15564/15565/16808/17092/17093/,2072366188,8390
32,r10,,91D9BF,4,False,734881840,17,2245,3,17538,rhombomere 10,,,12,17352,rhombomere 10,12145,3,/15564/15565/16808/17352/17538/,2190611740,8390
33,r9,,75D9BF,4,False,734881840,17,2164,3,17476,rhombomere 9,,,12,17352,rhombomere 9,12064,3,/15564/15565/16808/17352/17476/,2605720946,8390
34,v_m1,,17B317,3,False,734881840,17,2608,3,126651726,"ventricles, mesomere 1",,,12,126651722,ventricles mesomere 1,12508,3,/15564/126651558/126651722/126651726/,33705002,8390
35,CSP,,ED985C,4,False,734881840,17,176,3,15738,caudal secondary prosencephalon,,,12,15567,caudal secondary prosencephalon,10076,3,/15564/15565/15566/15567/15738/,3159793856,8390
36,p2,,FFF189,4,False,734881840,17,844,3,16375,prosomere 2,,,12,16308,prosomere 2,10744,3,/15564/15565/15566/16308/16375/,2351145719,8390
37,r6,,5DB8FF,4,False,734881840,17,1917,3,17290,rhombomere 6,,,12,17220,rhombomere 6,11817,3,/15564/15565/16808/17220/17290/,200227043,8390
